"venuename","Bends","popAvg","barrier_bin","margfin","sample","barrier_margadj"
"Muswellbrook",2,3.83104426002766,"1-3",3.68260437375746,503,-0.148439886270207
"Muswellbrook",2,3.83104426002766,"4-6",3.57451866404715,509,-0.256525595980511
"Muswellbrook",2,3.83104426002766,"7+",4.18738011695906,855,0.356335856931402
"Naracoorte",2,3.59299847792998,"1-3",3.3,312,-0.292998477929985
"Naracoorte",2,3.59299847792998,"4-6",3.38908450704225,284,-0.203913970887731
"Naracoorte",2,3.59299847792998,"7+",4.09377777777778,225,0.500779299847793
"Narrandera",2,4.03013245033113,"1-3",3.77934782608696,92,-0.25078462424417
"Narrandera",2,4.03013245033113,"4-6",3.94090909090909,88,-0.0892233594220353
"Narrandera",2,4.03013245033113,"7+",4.14751773049645,141,0.117385280165328
"Narrogin",2,3.35524652338812,"1-3",3.07525510204082,392,-0.2799914213473
"Narrogin",2,3.35524652338812,"4-6",3.34458762886598,388,-0.0106588945221366
"Narrogin",2,3.35524652338812,"7+",3.72199312714777,291,0.36674660375965
"Narromine",2,3.88776978417266,"1-3",3.42173913043478,92,-0.466030653737879
"Narromine",2,3.88776978417266,"4-6",3.92111111111111,90,0.0333413269384493
"Narromine",2,3.88776978417266,"7+",4.11304347826087,161,0.225273694088207
"Newcastle",2,3.4881288282948,"1-3",3.36098506069094,2142,-0.127143767603861
"Newcastle",2,3.4881288282948,"4-6",3.37827602449364,2123,-0.109852803801163
"Newcastle",2,3.4881288282948,"7+",3.57503697259678,2299,0.0869081443019777
"Nhill",2,3.46666666666667,"1-3",3.36575342465753,73,-0.100913242009133
"Nhill",2,3.46666666666667,"4-6",3.5134328358209,67,0.0467661691542287
"Northam",2,3.5004417261298,"1-3",3.17856598016781,1311,-0.321875745961989
"Northam",2,3.5004417261298,"4-6",3.25241433021807,1284,-0.248027395911731
"Northam",2,3.5004417261298,"7+",3.94298850574713,1740,0.442546779617327
"Nowra",2,3.41005586592179,"1-3",3.40532212885154,357,-0.00473373707024738
"Nowra",2,3.41005586592179,"4-6",3.0835734870317,347,-0.326482378890088
"Nowra",2,3.41005586592179,"7+",3.61820224719101,445,0.208146381269223
"Oakbank",2,3.81382978723404,"1-3",3.91376146788991,109,0.0999316806558657
"Oakbank",2,3.81382978723404,"4-6",3.90521739130435,115,0.0913876040703054
"Oakbank",2,3.81382978723404,"7+",3.5216,125,-0.292229787234043
"Orange",2,3.89239631336406,"1-3",3.64393063583815,346,-0.248465677525905
"Orange",2,3.89239631336406,"4-6",3.97791044776119,335,0.0855141343971386
"Orange",2,3.89239631336406,"7+",3.94646924829157,439,0.0540729349275164
"Pakenham",2,3.76254416961131,"1-3",4.02679738562091,153,0.264253216009608
"Pakenham",2,3.76254416961131,"4-6",3.39483870967742,155,-0.367705459933888
"Pakenham",2,3.76254416961131,"7+",3.8921875,192,0.129643330388693
"Penola",2,3.77059308072488,"1-3",3.5734,500,-0.197193080724877
"Penola",2,3.77059308072488,"4-6",3.72410147991543,473,-0.0464916008094431
"Penola",2,3.77059308072488,"7+",4.03145833333333,480,0.260865252608457
"Pinjarra",2,3.5757343550447,"1-3",3.37173144876325,283,-0.204002906281449
"Pinjarra",2,3.5757343550447,"4-6",3.43862068965517,290,-0.137113665389528
"Pinjarra",2,3.5757343550447,"7+",3.7169014084507,426,0.141167053406004
"Port Augusta",2,4.12189349112426,"1-3",3.67428115015974,626,-0.447612340964516
"Port Augusta",2,4.12189349112426,"4-6",4.06168717047452,569,-0.0602063206497441
"Port Augusta",2,4.12189349112426,"7+",4.44339250493097,507,0.321499013806706
"Port Hedland",2,3.44807692307692,"1-3",3.5484693877551,392,0.100392464678179
"Port Hedland",2,3.44807692307692,"4-6",3.28575268817204,372,-0.16232423490488
"Port Hedland",2,3.44807692307692,"7+",3.48465608465608,189,0.0365791615791613
"Port Lincoln",2,3.43228228228228,"1-3",3.39385749385749,814,-0.0384247884247886
"Port Lincoln",2,3.43228228228228,"4-6",3.46182728410513,799,0.0295450018228491
"Port Lincoln",2,3.43228228228228,"7+",3.60907150480256,937,0.176789222520279
"Port Macquarie",2,3.94179331306991,"1-3",4.06078431372549,459,0.118991000655581
"Port Macquarie",2,3.94179331306991,"4-6",3.85481798715203,467,-0.0869753259178747
"Port Macquarie",2,3.94179331306991,"7+",4.04792626728111,651,0.106132954211197
"Queanbeyan",2,3.90882638215325,"1-3",3.40538641686183,427,-0.503439965291423
"Queanbeyan",2,3.90882638215325,"4-6",3.91029411764706,408,0.0014677354938093
"Queanbeyan",2,3.90882638215325,"7+",4.32064676616915,402,0.411820384015904
"Quirindi",2,3.5555737704918,"1-3",3.49122807017544,228,-0.0643457003163643
"Quirindi",2,3.5555737704918,"4-6",3.46392694063927,219,-0.0916468298525337
"Quirindi",2,3.5555737704918,"7+",3.79565217391304,299,0.24007840342124
"Randwick",2,3.36326996197719,"1-3",3.20323488045007,1422,-0.160035081527116
"Randwick",2,3.36326996197719,"4-6",3.36418439716312,1410,0.000914435185934259
"Randwick",2,3.36326996197719,"7+",3.4875529661017,1888,0.124283004124509
"Rockhampton",2,3.46395348837209,"1-3",3.36555555555556,90,-0.0983979328165376
"Rockhampton",2,3.46395348837209,"4-6",2.87701149425287,87,-0.586941994119219
"Rockhampton",2,3.46395348837209,"7+",4.35454545454545,44,0.890591966173361
"Roebourne",2,3.31005747126437,"1-3",3.0465,200,-0.263557471264368
"Roebourne",2,3.31005747126437,"4-6",3.50315789473684,190,0.193100423472474
"Roebourne",2,3.31005747126437,"7+",3.75111111111111,90,0.441053639846743
"Roma",2,4.05192479856759,"1-3",4.02030651340996,522,-0.0316182851576308
"Roma",2,4.05192479856759,"4-6",3.97290076335878,524,-0.0790240352088136
"Roma",2,4.05192479856759,"7+",4.37990654205607,428,0.327981743488483
"Rosehill",2,3.3,"1-3",2.98313953488372,1032,-0.316860465116279
"Rosehill",2,3.3,"4-6",3.22875494071146,1012,-0.0712450592885374
"Rosehill",2,3.3,"7+",3.6201555411536,1543,0.320155541153597
"Sale",2,3.82354066985646,"1-3",3.79029187817259,788,-0.0332487916838704
"Sale",2,3.82354066985646,"4-6",3.7295625,800,-0.093978169856459
"Sale",2,3.82354066985646,"7+",3.80338409475465,1182,-0.0201565751018058
"Sandown",2,3.58466006149641,"1-3",3.64697802197802,2184,0.0623179604816091
"Sandown",2,3.58466006149641,"4-6",3.39391462306994,2202,-0.190745438426476
"Sandown",2,3.58466006149641,"7+",3.68392630241423,3148,0.0992662409178187
"Sapphire Coast",2,3.74652014652015,"1-3",3.51454005934718,337,-0.231980087172965
"Sapphire Coast",2,3.74652014652015,"4-6",3.77360248447205,322,0.027082337951903
"Sapphire Coast",2,3.74652014652015,"7+",4.07967479674797,369,0.333154650227821
"Scone",2,3.81398130841121,"1-3",3.68110859728507,884,-0.132872711126147
"Scone",2,3.81398130841121,"4-6",3.74367160775371,877,-0.0703097006575089
"Scone",2,3.81398130841121,"7+",3.90013623978202,1468,0.0861549313708014
"Seymour",2,3.75716034271726,"1-3",3.51259842519685,254,-0.244561917520408
"Seymour",2,3.75716034271726,"4-6",3.93923076923077,260,0.182070426513511
"Seymour",2,3.75716034271726,"7+",3.79299363057325,314,0.0358332878559899
"Stawell",2,3.79267822736031,"1-3",3.71038961038961,385,-0.0822886169706978
"Stawell",2,3.79267822736031,"4-6",3.71968503937008,381,-0.0729931879902295
"Stawell",2,3.79267822736031,"7+",3.8957528957529,518,0.103074668392587
"Stony Creek",2,3.74271844660194,"1-3",3.62929292929293,99,-0.113425517309012
"Stony Creek",2,3.74271844660194,"4-6",3.40352941176471,85,-0.339189034837236
"Stony Creek",2,3.74271844660194,"7+",4.39885057471264,87,0.656132128110702
"Strathalbyn",2,3.96576271186441,"1-3",4.35867052023121,346,0.392907808366807
"Strathalbyn",2,3.96576271186441,"4-6",3.85885714285714,350,-0.106905569007264
"Strathalbyn",2,3.96576271186441,"7+",3.67626728110599,434,-0.289495430758416
"Sunshine Coast",2,3.42288537549407,"1-3",3.2468045112782,1064,-0.176080864215876
"Sunshine Coast",2,3.42288537549407,"4-6",3.38150346191889,1011,-0.041381913575179
"Sunshine Coast",2,3.42288537549407,"7+",3.96726825266612,1219,0.544382877172048
"Swan Hill",2,3.96377277599143,"1-3",3.74582043343653,323,-0.217952342554893
"Swan Hill",2,3.96377277599143,"4-6",3.82733118971061,311,-0.136441586280815
"Swan Hill",2,3.96377277599143,"7+",4.06794171220401,549,0.104168936212582
"Tamworth",2,3.9498820754717,"1-3",3.81877133105802,293,-0.131110744413677
"Tamworth",2,3.9498820754717,"4-6",3.80484429065744,289,-0.145037784814258
"Tamworth",2,3.9498820754717,"7+",4.07576470588235,425,0.125882630410655
"Taree",2,3.76198606271777,"1-3",3.49956674473068,854,-0.262419317987091
"Taree",2,3.76198606271777,"4-6",3.70956725146199,855,-0.0524188112557815
"Taree",2,3.76198606271777,"7+",3.91609570041609,1442,0.154109637698319
"Tatura",2,3.5993006993007,"1-3",3.45647668393782,193,-0.142824015362875
"Tatura",2,3.5993006993007,"4-6",3.77513513513514,185,0.175834435834436
"Tatura",2,3.5993006993007,"7+",3.85474860335196,179,0.255447904051256
"Tennant Creek",2,3.48080808080808,"1-3",3.97454545454545,55,0.493737373737374
"Tennant Creek",2,3.48080808080808,"4-6",3.36491228070175,57,-0.115895800106327
"Terang",2,3.97443181818182,"1-3",3.59285714285714,70,-0.381574675324675
"Terang",2,3.97443181818182,"4-6",3.8952380952381,63,-0.0791937229437232
"Terang",2,3.97443181818182,"7+",4.061,100,0.0865681818181816
"Texas",2,3.61881188118812,"1-3",3.03392857142857,56,-0.584883309759547
"Texas",2,3.61881188118812,"4-6",3.93846153846154,52,0.31964965727342
"Texas",2,3.61881188118812,"7+",3.509375,32,-0.109436881188119
"Toodyay",2,3.27741935483871,"1-3",3.07746478873239,71,-0.199954566106315
"Toodyay",2,3.27741935483871,"4-6",3.85921052631579,76,0.58179117147708
"Toodyay",2,3.27741935483871,"7+",3.51964285714286,56,0.242223502304148
"Toowoomba",2,3.82416048073524,"1-3",3.65329847144006,2486,-0.170862009295178
"Toowoomba",2,3.82416048073524,"4-6",3.71382623224729,2394,-0.110334248487957
"Toowoomba",2,3.82416048073524,"7+",4.125,2412,0.300839519264758
"Townsville",2,3.5803664921466,"1-3",3.44386503067485,326,-0.13650146147175
"Townsville",2,3.5803664921466,"4-6",3.6128526645768,319,0.0324861724302057
"Townsville",2,3.5803664921466,"7+",3.71280193236715,414,0.132435440220553
"Towong",2,3.49594594594595,"1-3",3.21014492753623,69,-0.285801018409714
"Towong",2,3.49594594594595,"4-6",3.57285714285714,70,0.0769111969111971
"Towong",2,3.49594594594595,"7+",4.39591836734694,49,0.899972421400993
"Traralgon",2,4.05245901639344,"7+",4.37179487179487,39,0.319335855401429
"Tullibigeal",2,3.13666666666667,"1-3",3.28297872340426,47,0.146312056737589
"Tullibigeal",2,3.13666666666667,"4-6",3.06363636363636,33,-0.0730303030303032
"Tuncurry",2,3.97265625,"1-3",3.93023255813953,43,-0.0424236918604652
"Tuncurry",2,3.97265625,"4-6",3.74807692307692,52,-0.224579326923077
"Tuncurry",2,3.97265625,"7+",4.01612903225806,62,0.0434727822580649
"Wagga",2,3.83849585723391,"1-3",3.59229287090559,519,-0.246202986328319
"Wagga",2,3.83849585723391,"4-6",3.68502772643253,541,-0.153468130801375
"Wagga",2,3.83849585723391,"7+",4.14026128266033,842,0.301765425426425
"Walcha",2,3.76231884057971,"1-3",3.67058823529412,34,-0.0917306052855928
"Walcha",2,3.76231884057971,"7+",4.85294117647059,34,1.09062233589088
"Wangaratta",2,3.90029607698001,"1-3",3.93924050632911,474,0.0389444293490993
"Wangaratta",2,3.90029607698001,"4-6",3.75229166666667,480,-0.148004410313348
"Wangaratta",2,3.90029607698001,"7+",3.93651452282158,723,0.0362184458415618
"Warracknabeal",2,3.82790697674419,"1-3",3.70129032258065,155,-0.126616654163541
"Warracknabeal",2,3.82790697674419,"4-6",3.64716981132075,159,-0.180737165423431
"Warracknabeal",2,3.82790697674419,"7+",4.13205128205128,234,0.304144305307096
"Warrnambool",2,3.78084577114428,"1-3",3.7780269058296,446,-0.00281886531468212
"Warrnambool",2,3.78084577114428,"4-6",3.76053268765133,413,-0.0203130834929466
"Warrnambool",2,3.78084577114428,"7+",3.98595890410959,584,0.205113132965311
"Warwick",2,3.73146682897139,"1-3",3.60289115646259,588,-0.128575672508809
"Warwick",2,3.73146682897139,"4-6",3.4756993006993,572,-0.255767528272093
"Warwick",2,3.73146682897139,"7+",4.15086633663366,808,0.41939950766227
"Warwick Farm",2,3.05743740795287,"1-3",2.94384858044164,317,-0.113588827511231
"Warwick Farm",2,3.05743740795287,"4-6",3.0617747440273,293,0.00433733607443187
"Warwick Farm",2,3.05743740795287,"7+",3.222,350,0.164562592047128
"Wellington",2,3.98120380147835,"1-3",3.32365269461078,334,-0.657551106867575
"Wellington",2,3.98120380147835,"4-6",3.635,340,-0.346203801478353
"Wellington",2,3.98120380147835,"7+",4.50501002004008,499,0.523806218561727
"Werribee",2,3.72256169212691,"1-3",3.7844776119403,335,0.061915919813389
"Werribee",2,3.72256169212691,"4-6",3.55074626865672,335,-0.171815423470193
"Werribee",2,3.72256169212691,"7+",3.87040572792363,419,0.147844035796719
"Wodonga",2,3.91942740286299,"1-3",3.52824074074074,216,-0.391186662122245
"Wodonga",2,3.91942740286299,"4-6",3.57128205128205,195,-0.348145351580935
"Wodonga",2,3.91942740286299,"7+",4.06692307692308,260,0.147495674060091
"Wyong",2,3.36511056511057,"1-3",3.48050632911392,395,0.115395764003359
"Wyong",2,3.36511056511057,"4-6",3.1464824120603,398,-0.218628153050263
"Wyong",2,3.36511056511057,"7+",3.80384615384615,286,0.438735588735589
"Yarra Valley",2,3.55780969479354,"1-3",3.3689497716895,219,-0.188859923104039
"Yarra Valley",2,3.55780969479354,"4-6",3.58564814814815,216,0.0278384533546117
"Yarra Valley",2,3.55780969479354,"7+",3.77226890756303,238,0.214459212769488
"Yeppoon",2,3.57106299212598,"1-3",3.3065306122449,245,-0.264532379881087
"Yeppoon",2,3.57106299212598,"4-6",3.40087719298246,228,-0.170185799143528
"Yeppoon",2,3.57106299212598,"7+",4.21446540880503,159,0.643402416679047
"York",2,3.07917383820998,"1-3",2.86613545816733,502,-0.213038380042652
"York",2,3.07917383820998,"4-6",2.72848360655738,488,-0.350690231652606
"York",2,3.07917383820998,"7+",3.55550847457627,472,0.476334636366289
"Albany",3,3.39171597633136,"1-3",3.39134808853119,497,-0.000367887800174049
"Albany",3,3.39171597633136,"4-6",3.43754940711462,506,0.0458334307832633
"Albany",3,3.39171597633136,"7+",3.55206611570248,726,0.160350139371118
"Albury",3,4.18118811881188,"1-3",4.32051282051282,39,0.139324701700939
"Albury",3,4.18118811881188,"4-6",3.66451612903226,31,-0.516671989779623
"Albury",3,4.18118811881188,"7+",4.12553191489362,47,-0.0556562039182635
"Alice Springs",3,3.77484848484848,"1-3",3.5675944333996,503,-0.207254051448882
"Alice Springs",3,3.77484848484848,"4-6",3.80599173553719,484,0.031143250688705
"Alice Springs",3,3.77484848484848,"7+",4.25297450424929,353,0.478126019400807
"Ararat",3,3.79737417943107,"1-3",3.48051282051282,195,-0.316861358918252
"Ararat",3,3.79737417943107,"4-6",3.88651685393258,178,0.0891426745015118
"Ararat",3,3.79737417943107,"7+",3.94711111111111,225,0.149736931680039
"Armidale",3,3.74621262458472,"1-3",3.47067796610169,118,-0.275534658483023
"Armidale",3,3.74621262458472,"4-6",4.00115044247788,113,0.254937817893158
"Armidale",3,3.74621262458472,"7+",3.98230215827338,139,0.236089533688664
"Ascot",3,3.50677587490692,"1-3",3.23226452905812,499,-0.274511345848809
"Ascot",3,3.50677587490692,"4-6",3.41716566866267,501,-0.0896102062442501
"Ascot",3,3.50677587490692,"7+",3.80159651669086,689,0.294820641783931
"Bairnsdale",3,3.76363636363636,"1-3",3.40140845070423,71,-0.362227912932138
"Bairnsdale",3,3.76363636363636,"4-6",4.24864864864865,74,0.485012285012285
"Bairnsdale",3,3.76363636363636,"7+",4.05172413793103,87,0.288087774294671
"Ballina",3,4.00714285714286,"1-3",3.8987012987013,77,-0.108441558441558
"Ballina",3,4.00714285714286,"4-6",3.33424657534247,73,-0.672896281800391
"Ballina",3,4.00714285714286,"7+",4.10824742268041,97,0.101104565537555
"Beaudesert",3,3.63882352941176,"1-3",3.685,40,0.0461764705882355
"Beaudesert",3,3.63882352941176,"4-6",3.93243243243243,37,0.293608903020668
"Cairns",3,3.73602941176471,"1-3",3.87981651376147,109,0.143787101996762
"Cairns",3,3.73602941176471,"4-6",3.61372549019608,102,-0.122303921568627
"Cairns",3,3.73602941176471,"7+",3.39189189189189,148,-0.344137519872814
"Camperdown",3,3.98170731707317,"4-6",4.10645161290323,31,0.124744295830055
"Camperdown",3,3.98170731707317,"7+",4.12641509433962,53,0.144707777266452
"Caulfield",3,3.70148148148148,"1-3",3.65420560747664,107,-0.0472758740048462
"Caulfield",3,3.70148148148148,"4-6",3.89126213592233,103,0.189780654440848
"Caulfield",3,3.70148148148148,"7+",3.67727272727273,132,-0.0242087542087543
"Cessnock",3,3.49022556390977,"1-3",3.28848167539267,191,-0.201743888517104
"Cessnock",3,3.49022556390977,"4-6",3.53818181818182,165,0.0479562542720435
"Cessnock",3,3.49022556390977,"7+",3.91508379888268,179,0.424858234972907
"Coleraine",3,3.83461538461538,"7+",4.4875,40,0.652884615384615
"Cranbourne",3,3.54411764705882,"1-3",3.27592592592593,54,-0.268191721132897
"Cranbourne",3,3.54411764705882,"4-6",3.71379310344828,58,0.169675456389453
"Cranbourne",3,3.54411764705882,"7+",3.91833333333333,60,0.37421568627451
"Echuca",3,3.96675794085433,"1-3",3.52603550295858,338,-0.440722437895746
"Echuca",3,3.96675794085433,"4-6",3.90015576323988,321,-0.0666021776144508
"Echuca",3,3.96675794085433,"7+",4.33812154696133,362,0.371363606107
"Fannie Bay",3,3.908,"1-3",3.70592592592593,270,-0.202074074074074
"Fannie Bay",3,3.908,"4-6",4.11846153846154,260,0.210461538461538
"Fannie Bay",3,3.908,"7+",4.27322175732218,239,0.365221757322176
"Gold Coast",3,3.68495114006515,"1-3",3.49093701996928,651,-0.194014120095868
"Gold Coast",3,3.68495114006515,"4-6",3.54919871794872,624,-0.135752422116429
"Gold Coast",3,3.68495114006515,"7+",4.02153236459709,757,0.336581224531947
"Gosford",3,3.99014084507042,"1-3",3.74090909090909,44,-0.249231754161332
"Gosford",3,3.99014084507042,"4-6",3.47948717948718,39,-0.510653665583243
"Gunnedah",3,3.63333333333333,"1-3",3.00416666666667,48,-0.629166666666666
"Gunnedah",3,3.63333333333333,"4-6",4.08444444444444,45,0.451111111111111
"Gunnedah",3,3.63333333333333,"7+",4.4625,56,0.829166666666667
"Hanging Rock",3,3.8,"1-3",3.36666666666667,63,-0.433333333333333
"Hanging Rock",3,3.8,"4-6",4.06326530612245,49,0.263265306122449
"Hanging Rock",3,3.8,"7+",4.91136363636364,44,1.11136363636364
"Horsham",3,4.02233009708738,"1-3",4.275,52,0.252669902912622
"Horsham",3,4.02233009708738,"4-6",3.98260869565217,46,-0.0397214014352043
"Horsham",3,4.02233009708738,"7+",3.93061224489796,49,-0.0917178521894191
"Kalgoorlie",3,3.45132934131737,"1-3",3.38018666666667,375,-0.0711426746506989
"Kalgoorlie",3,3.45132934131737,"4-6",3.51013262599469,377,0.0588032846773294
"Kalgoorlie",3,3.45132934131737,"7+",3.71496240601504,399,0.263633064697672
"Kempsey",3,3.7625,"1-3",3.52794117647059,68,-0.234558823529412
"Kempsey",3,3.7625,"4-6",3.67462686567164,67,-0.0878731343283583
"Kempsey",3,3.7625,"7+",3.59428571428571,70,-0.168214285714286
"Kerang",3,3.57352941176471,"1-3",3.553125,32,-0.020404411764706
"Kerang",3,3.57352941176471,"4-6",3.85161290322581,31,0.2780834914611
"Kerang",3,3.57352941176471,"7+",3.44516129032258,31,-0.128368121442125
"Kilcoy",3,3.69017857142857,"1-3",3.50097087378641,103,-0.189207697642164
"Kilcoy",3,3.69017857142857,"4-6",3.47311827956989,93,-0.217060291858679
"Kilcoy",3,3.69017857142857,"7+",3.88651685393258,89,0.196338282504013
"Launceston",3,3.46395424836601,"1-3",3.19595524956971,1162,-0.267998998796306
"Launceston",3,3.46395424836601,"4-6",3.32937554969217,1137,-0.134578698673841
"Launceston",3,3.46395424836601,"7+",3.85961290322581,1550,0.395658654859793
"Moe",3,3.84068322981366,"1-3",3.9265,200,0.0858167701863355
"Moe",3,3.84068322981366,"4-6",3.40339805825243,206,-0.437285171561237
"Moe",3,3.84068322981366,"7+",4.04789156626506,332,0.207208336451396
"Moonee Valley",3,3.52781641168289,"1-3",3.47943143812709,598,-0.0483849735558026
"Moonee Valley",3,3.52781641168289,"4-6",3.21943521594684,602,-0.308381195736049
"Moonee Valley",3,3.52781641168289,"7+",3.82454417952314,713,0.296727767840249
"Mornington",3,3.47361835245047,"1-3",3.28463302752294,436,-0.188985324927534
"Mornington",3,3.47361835245047,"4-6",3.37,430,-0.103618352450469
"Mornington",3,3.47361835245047,"7+",3.8822265625,512,0.408608210049531
"Morphettville",3,3.82225877192982,"1-3",3.39783653846154,416,-0.424422233468286
"Morphettville",3,3.82225877192982,"4-6",3.72072538860104,386,-0.101533383328789
"Morphettville",3,3.82225877192982,"7+",3.86584158415842,404,0.0435828122285913
"Moruya",3,3.32150537634409,"1-3",3.82619047619048,42,0.504685099846391
"Moruya",3,3.32150537634409,"4-6",2.54146341463415,41,-0.780041961709939
"Moruya",3,3.32150537634409,"7+",3.55454545454545,55,0.233040078201369
"Mudgee",3,3.95772594752187,"1-3",3.79565217391304,115,-0.162073773608822
"Mudgee",3,3.95772594752187,"4-6",3.57899159663866,119,-0.37873435088321
"Mudgee",3,3.95772594752187,"7+",4.25,184,0.292274052478134
"Muswellbrook",3,3.69487442922374,"1-3",3.37893203883495,309,-0.315942390388793
"Muswellbrook",3,3.69487442922374,"4-6",3.45725806451613,310,-0.237616364707615
"Muswellbrook",3,3.69487442922374,"7+",4.04058064516129,465,0.345706215937546
"Naracoorte",3,4.08571428571429,"1-3",3.91197916666667,192,-0.173735119047619
"Naracoorte",3,4.08571428571429,"4-6",3.90714285714286,168,-0.178571428571428
"Naracoorte",3,4.08571428571429,"7+",4.68994708994709,189,0.604232804232804
"Narrogin",3,3.58961038961039,"1-3",3.49820359281437,167,-0.0914067967960186
"Narrogin",3,3.58961038961039,"4-6",3.52594936708861,158,-0.063661022521782
"Narrogin",3,3.58961038961039,"7+",3.7280701754386,171,0.138459785828207
"Newcastle",3,3.82451178451178,"1-3",3.71403141361257,191,-0.110480370899219
"Newcastle",3,3.82451178451178,"4-6",3.69491712707182,181,-0.129594657439962
"Newcastle",3,3.82451178451178,"7+",4.02522522522522,222,0.20071344071344
"Northam",3,3.60135869565217,"1-3",3.45686274509804,204,-0.144495950554135
"Northam",3,3.60135869565217,"4-6",3.55760869565217,184,-0.0437500000000002
"Northam",3,3.60135869565217,"7+",3.85444444444444,180,0.25308574879227
"Oakbank",3,4.00714285714286,"1-3",4.62631578947368,38,0.619172932330827
"Oakbank",3,4.00714285714286,"4-6",3.62244897959184,49,-0.38469387755102
"Oakbank",3,4.00714285714286,"7+",4.1171875,64,0.110044642857143
"Orange",3,3.85894736842105,"1-3",3.46060606060606,99,-0.398341307814992
"Orange",3,3.85894736842105,"4-6",3.81442307692308,104,-0.0445242914979755
"Orange",3,3.85894736842105,"7+",4.15714285714286,133,0.298195488721805
"Randwick",3,3.41339563862928,"1-3",3.13504043126685,371,-0.278355207362437
"Randwick",3,3.41339563862928,"4-6",3.34210526315789,361,-0.0712903754713889
"Randwick",3,3.41339563862928,"7+",3.820823798627,437,0.407428159997719
"Rosehill",3,3.77701283547258,"1-3",3.36666666666667,348,-0.410346168805912
"Rosehill",3,3.77701283547258,"4-6",3.51586402266289,353,-0.261148812809689
"Rosehill",3,3.77701283547258,"7+",4.16977225672878,483,0.3927594212562
"Sale",3,3.75793838862559,"1-3",3.56092715231788,151,-0.197011236307711
"Sale",3,3.75793838862559,"4-6",3.73449367088608,158,-0.0234447177395163
"Sale",3,3.75793838862559,"7+",3.96871794871795,195,0.210779560092357
"Sandown",3,3.8794623655914,"1-3",3.69428571428571,315,-0.185176651305683
"Sandown",3,3.8794623655914,"4-6",3.95873015873016,315,0.0792677931387611
"Sandown",3,3.8794623655914,"7+",4.05831622176591,487,0.178853856174516
"Seymour",3,3.52276119402985,"1-3",3.2725,80,-0.250261194029851
"Seymour",3,3.52276119402985,"4-6",3.66707317073171,82,0.144311976701856
"Seymour",3,3.52276119402985,"7+",3.6,106,0.0772388059701492
"Stony Creek",3,3.68151260504202,"1-3",3.24705882352941,102,-0.434453781512605
"Stony Creek",3,3.68151260504202,"4-6",3.79052631578947,95,0.109013710747457
"Stony Creek",3,3.68151260504202,"7+",3.67676767676768,99,-0.0047449282743397
"Sunshine Coast",3,3.6552752293578,"1-3",3.7247311827957,186,0.0694559534379007
"Sunshine Coast",3,3.6552752293578,"4-6",3.43626373626374,182,-0.219011493094062
"Sunshine Coast",3,3.6552752293578,"7+",3.87073170731707,164,0.215456477959275
"Swan Hill",3,4.10816733067729,"1-3",3.97604790419162,167,-0.132119426485674
"Swan Hill",3,4.10816733067729,"4-6",4.1811320754717,159,0.0729647447944073
"Swan Hill",3,4.10816733067729,"7+",4.07641196013289,301,-0.0317553705444
"Taree",3,3.86509975062344,"1-3",3.83907894736842,304,-0.0260208032550207
"Taree",3,3.86509975062344,"4-6",3.72706666666667,300,-0.138033083956775
"Taree",3,3.86509975062344,"7+",3.97019736842105,456,0.105097617797611
"Tatura",3,4.05742574257426,"1-3",3.3547619047619,42,-0.702663837812353
"Tatura",3,4.05742574257426,"4-6",3.88611111111111,36,-0.171314631463146
"Tatura",3,4.05742574257426,"7+",4.61111111111111,36,0.553685368536853
"Terang",3,4.1378640776699,"1-3",3.80731707317073,41,-0.330547004499171
"Terang",3,4.1378640776699,"4-6",4.11190476190476,42,-0.0259593157651414
"Terang",3,4.1378640776699,"7+",4.68604651162791,43,0.548182433958004
"Toowoomba",3,3.71657794676806,"1-3",3.73897763578275,626,0.0223996890146867
"Toowoomba",3,3.71657794676806,"4-6",3.71419141914191,606,-0.00238652762614677
"Toowoomba",3,3.71657794676806,"7+",4.06507276507276,481,0.348494818304704
"Traralgon",3,3.52258064516129,"1-3",2.96451612903226,31,-0.558064516129032
"Traralgon",3,3.52258064516129,"7+",3.75882352941176,34,0.236242884250474
"Walcha",3,3.54832214765101,"1-3",3.20294117647059,68,-0.345380971180418
"Walcha",3,3.54832214765101,"4-6",3.49193548387097,62,-0.0563866637800392
"Walcha",3,3.54832214765101,"7+",3.83538461538462,65,0.287062467733608
"Wangaratta",3,4.25772594752187,"1-3",3.78759124087591,137,-0.470134706645954
"Wangaratta",3,4.25772594752187,"4-6",4.348,125,0.0902740524781338
"Wangaratta",3,4.25772594752187,"7+",4.42247191011236,178,0.164745962590493
"Warwick Farm",3,3.15919395465995,"1-3",2.98655913978495,186,-0.172634814875003
"Warwick Farm",3,3.15919395465995,"4-6",3.77616279069767,172,0.616968836037725
"Warwick Farm",3,3.15919395465995,"7+",3.02121212121212,165,-0.137981833447828
"Wellington",3,3.86469344608879,"1-3",3.85705521472393,163,-0.00763823136486819
"Wellington",3,3.86469344608879,"4-6",3.74444444444444,162,-0.12024900164435
"Wellington",3,3.86469344608879,"7+",3.89791666666667,240,0.033223220577872
"Werribee",3,3.91589958158996,"1-3",3.86632653061224,98,-0.0495730509777133
"Werribee",3,3.91589958158996,"4-6",4.14565217391304,92,0.229752592323085
"Werribee",3,3.91589958158996,"7+",3.79545454545455,110,-0.120445036135413
